solar_curr_mA,load_power_mW
1677.5498806964606,3166.116098183714
1826.8499115947634,3166.1281740434624
1941.4498819969597,3166.1421599727887
2016.8500486761334,3166.1574026527132
2053.60003747046,3166.173257920896
2047.0499293878675,3166.18900411261
2004.6500139869752,3166.204043730432
1922.7998564019802,3166.2177192662257
1801.6000103671106,3166.2293748839334
1646.049931878224,3166.238438067962
1457.550097256899,3166.2443596406656
1629.250036785379,7124.010352787833
1787.3500473797321,8113.401189080865
1909.3499577138575,7123.933065784989
1993.0998678319158,3166.207320817735
2038.4999515954405,3166.222924707462
2043.6999329831453,3166.238615354084
2008.8499877601864,3166.253725259325
1934.949978021905,3166.267603585407
1823.1000285595658,3166.279617826187
1675.6998957134786,3166.289175467793
1495.100004831329,3166.295723166671
1584.950077813119,3166.303768404755
1748.749928083271,3166.3145436870204
1879.3498747982085,3166.3274956975824
1969.1999477799982,3166.3419452845064
2023.4000112395736,4155.835318201106
2037.249942077324,3166.3663025176434
2009.5000218134376,3166.3814239976145
1945.6498557701707,3166.3954813958817
1842.1499407850206,3166.407813877121
1703.199959592894,3166.4178305968876
1528.899883851409,3166.424942373504
1539.2000204883516,3166.4322258603233
1708.649942884222,3166.442333554771
1844.4999295752496,3166.4547054743016
1943.800016306341,3166.468732467052
2006.149879889563,3166.483798705571
2028.5999926272782,3166.4992392000395
2010.3499991819265,4156.041482622918
1953.4499733708801,3166.52198441749
1858.7498925626278,3166.534594298479
1727.1000251639634,3166.545010088162
1562.4998195562512,3166.552682601508
1489.1999308019876,3166.559133494549
1665.1999612804502,3166.568517758853
1807.7499407809228,3166.5802779105866
1914.19996554032,3166.5938122976186
1983.8499429170042,3166.6085075961187
2011.1998310312629,3166.6236588113316
2008.8499877601864,3166.6387709503792
1954.299950739369,3166.652974009804
1869.449915830046,3166.665762984367
1747.0499733462932,4156.254287123748
1588.5499306023123,3166.6780404531805
1439.4999016076326,3166.683663739573
1617.9500380530953,3166.6922612275253
1767.450012266636,3166.703350431583
1882.2999845724553,3166.716353866169
1960.1499661803248,3166.7306548758734
1998.7497944384816,3166.745599299
1997.3500457126647,3166.760520479664
1958.450011443347,3166.77479341297
1879.5501091517508,3166.78775143069
1765.750057529658,3166.798812856042
1616.7000285349789,3166.8073901784014
1436.1001376528293,3166.8129575523285
1574.8999430797994,4156.443715734223
1730.0499894190582,3166.8247261849924
1850.7499771658331,3166.8372044901275
1935.9998987056317,3166.851103699662
1982.449903152883,7125.388791180942
1989.7500169463456,7125.362872422358
1958.7000133469703,7125.335788922937
1888.150000013411,3166.829007775665
1781.9000640884042,3166.840338607082
1640.9999807365239,3166.8493211694945
1468.8499504700305,3166.8554346168344
1528.6498819477858,3166.862544765156
1689.5000590011477,3166.872335791
1817.4000433646142,4156.5269549760815
1910.999999381602,3166.891162761075
1963.099930435419,3166.905513950755
1978.8500503636897,3166.920127725666
1956.1999943107369,3166.934364084399
1896.1499154102057,3166.947599691049
1797.0499175135046,3166.9591837078283
1663.899893173948,3166.9685486247167
1498.2999709900469,3166.975153597214
1480.2000077906998,3166.9814569419636
1645.6498997285964,3166.9905178214676
1780.4499657358974,3167.0018254212864
1878.949988167733,3167.0147747537226
1939.6000425331295,3167.0287349954956
1964.799885172397,4156.735454920415
1949.6498862281444,3167.0506649475938
1897.149923024699,3167.0639178955107
1806.049986043945,3167.0756525879997
1679.6498675830665,3167.085280679899
1521.5498569887131,3167.0922738274553
1429.850090062246,3167.0977386861164
1600.6999067030847,3167.1060510734123
1740.9501015208662,3167.1167010121585
1846.149971242994,3167.129104343825
1916.44998267293,3167.142679414275
1948.1498748064043,3167.15678289498
1940.1998724788427,3167.17075395743
1892.54991710186,3167.183930934971
1817.7999299950898,4156.935935571255
1697.4999743979424,3167.19921049738
1546.1500152014196,3167.206614308234
1380.8999210596085,3167.211263993783
1557.0499817840755,3167.21884954064
1704.6499124262482,3167.228895130326
1815.499854274094,3167.2407882772923
1891.04990568012,3167.2539406607443
1930.7498587295415,3167.2677547863445
1931.0000061523172,3167.2815731611677
1895.099994726479,3167.294793282592
1822.199847083539,3167.3067984782083
1712.2000281233343,3167.3169704131183
1568.5999824199826,3167.3247490729127
1395.3499728813767,4157.111519740025
1513.149909442291,3167.329917186302
1664.1500405967236,3167.3392884221334
1781.0499412007632,3167.350608043977
1864.849909907207,3167.363324397598
1909.5500465482473,3167.3767858272263
1919.8498921468856,3167.3904189989976
1890.8499623648822,3167.40356891765
1825.5999020766467,3167.41563141154
1716.2000585813075,7126.64901208179
1589.199819136411,7126.608090468641
1422.0499724615365,7126.560900159063
1466.3499314337969,3167.3664748147826
1621.4999777730557,3167.3751354281976
1745.5998749937862,4157.18531406872
1834.599825087935,3167.3914992613218
1886.649988591671,3167.4045791866747
1904.350065160543,3167.41795418914
1882.700016722083,3167.4309684350105
1824.100036174059,3167.443006089993
1730.249932734296,3167.453479646376
1603.6498709581792,3167.4618432624516
1441.549975425005,3167.467505262092
1416.3499872665855,3167.472747294756
1578.6499716341496,3167.4806943575504
1706.1000107787552,3167.4907656337377
1802.6999896392226,3167.5024469679624
1862.1000344865024,3167.515118370657
1887.099933810532,4157.372138441212
1873.0000010691583,3167.5344824685562
1820.4998923465612,3167.546460721273
1736.799895297736,3167.5570440434817
1616.2499377969655,3167.565618261087
1465.0999219156804,3167.5716733614677
1369.7499525733292,3167.5761393307967
1534.9499881267548,3167.5833586599415
1670.0000560376793,3167.5928288654036
1771.5999274514616,3167.6039924569563
1837.9499670118096,3167.6162619472193
1868.800027295947,3167.6290456762813
1862.2999778017402,3167.6417211452936
1821.3999283034354,3167.653715020294
1740.7500126864763,3167.664364799562
1632.6499462593347,4157.5624598279965
1485.6499910820278,3167.6730342465694
1321.6500519774854,3167.676699138485
1490.0999667588621,3167.6831715502253
1630.100014153868,3167.691977333608
1738.6498802807182,3167.7025923324722
1811.299880500883,3167.714418226207
1846.999948611483,3167.7268391896278
1851.2000679038465,3167.739330227038
1814.4499335903674,3167.751208834616
1743.6998314224186,3167.7619083426807
1639.949914533645,3167.770878747484
1502.2497973404825,3167.777554202332
1337.200083071366,3167.781478867303
1445.9498925134542,4157.712089188395
1589.599996805191,3167.788770729718
1702.1500389091673,3167.7987779589694
1781.8999185692521,3167.8101144108887
1824.4999228045344,3167.8221609285883
1833.3499610889705,3167.834355016753
1804.349885787815,3167.8460658410095
1741.9998766854408,3167.8567375663274
1644.5999790448698,3167.8657860218736
1514.8500096984208,3167.872672030378
1355.0498988479378,3167.876894743613
1397.9000505059958,3167.881831650518
1546.3499585166574,7127.691608033271
1663.6999498587102,7127.653494878108
1748.7000150140375,8117.548739602735
1799.5499365497383,3167.8355291460475
1814.45007910952,3167.8474083136657
1794.499985408038,3167.8589550485767
1738.4500824846327,3167.8695676853667
1649.4000738020986,3167.878696216858
1525.0999422278255,3167.8857531324006
1374.9999925494194,3167.8903084230174
1352.1499931812286,3167.8944829067145
1504.7499618958682,3167.9012007474194
1627.7498798444867,3167.909968625693
1717.8499547299,3167.9202382227013
1772.4500503391027,3167.9314178808254
1796.600117813796,3167.9430001048713
1783.3500169217587,3167.954361561032
1734.249817673117,4157.945306071047
1653.6499606445432,3167.9675283124798
1537.100033601746,3167.9747857444136
1392.8500993642958,3167.979639052839
1306.100020883605,3167.983046554752
1462.9999350290745,3167.9890690749835
1590.6000044196846,3167.997218297943
1686.1499170772731,3168.0069600666775
1748.5499847680333,3168.017741893
1776.4500807970762,3168.028988783411
1769.8999727144837,3168.040126570537
1728.14994584769,3168.050568588431
1652.6000399608165,3168.059751501744
1545.6999244634062,3168.0671527996856
1406.0999092180282,3168.0722274735995
1258.0498878378423,4158.089589425536
1418.5000327415767,3168.0735399589807
1550.149900140241,3168.081015503093
1649.6499301865697,3168.0901494243644
1718.7499906867743,3168.1004350662442
1752.699899952859,3168.1112865995547
1752.3000133223834,3168.122131530976
1717.2499792650342,3168.1323923580117
1648.3498620800674,3168.1415049092243
1548.650034237653,3168.1489558494495
1415.7500118017197,3168.15419183248
1258.4999785758557,3168.1568070119665
1372.0498827751728,3168.1613147050116
1507.0999506860971,3168.168073258645
1613.7000056914987,4158.223167854883
1686.349860392511,3168.179778753989
1727.5000573135915,3168.190210749733
1733.1998969893903,3168.200737803258
1705.2498878911138,3168.210799084303
1644.1999468952417,3168.219842924635
1549.6998094022276,3168.227311815084
1428.299874532968,3168.232757416567
1276.5500287059695,3168.2356738855087
1328.2000145409256,3168.2394512044484
1469.249982619658,3168.245579378078
1576.9500168971717,3168.253502587791
1657.2000458836555,3168.2627633439006
1702.5499255396428,3168.272779985001
1714.3000150099397,7128.57755231441
1693.299855105579,8118.598789323133
1638.300018385053,7128.486712342869
1551.7999418079853,3168.223820469052
1435.300073353574,3168.2293827202834
1290.799991693348,3168.232536669052
1283.4499648306519,3168.2355681356507
1425.8000010158867,3168.240972120419
1539.7999959532174,3168.2482761364176
1626.0999836958947,3168.2570185278705
1675.8499259594828,3168.2665901356886
1693.5498570092025,3168.276456797822
1678.3998580649495,3168.286071017148
1630.7499026879668,3168.2948911262615
1549.9000437557697,3168.302363788836
1440.699852537364,3168.308016491524
1301.099982811138,4158.400006668129
1238.349941559136,3168.307047203339
1384.4498607795688,3168.311762433303
1501.1499635875225,3168.318422692303
1590.0000289548188,3168.3265638243197
1646.3000793009996,3168.335643337682
1669.1500786691904,3168.3451037369787
1661.1500177532434,3168.3544308567443
1618.5498679988086,3168.363048028059
1544.8998601641508,3168.3704377491745
1441.6000340133908,3168.3761058493396
1307.6000323053452,3168.3795406489858
1192.9999163839966,3168.3810654666017
1339.699956588447,3168.385035293724
1461.500069126487,3168.3910351457234
1554.9499948974699,4158.51452247829
1615.7999925781041,3168.400588684161
1644.3998902104795,3168.4096369566328
1640.9999807365239,3168.4186286163736
1605.3501167334616,3168.427026163814
1538.9999316539615,3168.4343179234934
1442.3999527934939,3168.4399997257738
1315.1999155525118,3168.4435615603547
1166.0999734885993,3168.444638416539
1298.9999959245324,3168.447930279336
1423.4999252948912,3168.4532971600297
1519.24992678687,3168.4602599051773
1584.3499568291008,3168.468307691168
1620.6500004045668,3168.4769605245133
1622.5500439759344,3168.4856450753864
1590.65006300807,4158.639479927145
1532.6999709941447,3168.494409910749
1441.7499187402427,3168.500081227302
1321.299932897091,3168.5037450769487
1179.099999717437,3168.5050389489375
1256.5999350044876,3168.5076244940115
1384.250062983483,3168.512337556198
1482.2499360889196,3168.51868397691
1553.4498379565778,3168.5262170994224
1591.6998381726444,3168.534387765584
1600.8998500183225,3168.542711812616
1578.000083100051,3168.550654245092
1524.0999346133322,3168.557698387777
1437.7999468706548,3168.563304238144
1325.1999916974455,7129.216649846967
1187.349989777431,8119.305053896567
1212.2999760322275,7129.090880829975
1344.3500210996717,3168.4888838538877
1443.2499301619828,3168.494580138613
1523.449900560081,3168.5016131225157
1567.7500050514936,3168.5093844822413
1576.549984747544,3168.517302553321
1561.050012242049,3168.524962337401
1511.9000454433265,3168.531802999748
1431.2499843072146,3168.5372995340417
1323.1500633992255,3168.540994434833
1189.149988931604,3168.542456022457
1172.400006907992,3168.5436384521818
1307.2000001557171,3168.547067555311
1397.4499597679824,3168.5520008443013
1487.2998872306198,4158.7243117740745
1531.649904791266,3168.559026572258
1551.5999984927475,3168.566529097847
1527.2499877028167,3168.5736258333895
1480.2000077906998,3168.579938443716
1433.3499711938205,3168.585470256672
1341.2500265985727,3168.589467102601
1204.7500058542937,3168.5911889713393
1116.9499339303004,3168.591447515521
1249.85002912581,3168.5939210627876
1377.6999549008906,3168.5985254564807
1453.7500101141632,3168.60439737777
1508.2999016158283,3168.6111784979366
1526.5999536495656,3168.6182646582565
1519.4500156212598,3168.625231693996
1481.8500494584441,3168.6315721039955
1417.6499098539352,4158.827226280944
1324.6000162325802,3168.6339872479116
1201.150007545948,3168.635649374604
1076.2499732663855,3168.6352298436873
1218.9998960820958,3168.637189475721
1334.6999185159802,3168.641077452814
1418.4499741531909,3168.6463612866924
1472.650037612766,3168.652548485573
1500.5999011918902,3168.6592015513575
1497.1999917179348,3168.6657979905276
1466.950052417815,3168.6718903022575
1406.0999092180282,3168.676968480228
1317.6500215195122,3168.6805725228223
1200.749902636744,3168.682228250982
1063.6499791871759,3168.6815989900088
1180.8000272139907,4158.887705994287
1294.5999333169311,3168.679567295079
1381.9499872624874,3168.6842430188244
1440.9499999601396,3168.689902103203
1472.650037612766,3168.6960895543266
1473.6500452272594,3168.7022937080883
1444.6998829953372,3168.7080153950874
1390.1499914936724,3168.7128279503745
1308.450009673834,3168.7162788671785
1197.3499931627885,3168.7178781370317
1067.1999916667119,3168.7173082494573
1139.249943662435,3168.717939191116
1253.649970749393,3168.7204768035467
1343.549956800416,7129.570981226774
1406.4999413676562,7129.523249564059
1445.5500058829787,7129.4769816060825
1449.100091122091,4158.860548727491
1426.2499462347478,3168.661070091199
1374.9998470302671,3168.6656298721155
1299.4000280741602,3168.6689296824657
1195.9499533986673,3168.6705053440214
1070.3499719966203,3168.6699876816815
1099.3499745381996,3168.6699533497185
1215.8499885117635,3168.671860684456
1308.8500418234617,3168.675318031132
1374.3998715654018,3168.6798678949995
1412.5999587122353,3168.6850544533445
1423.2999819796535,3168.690419375457
1406.949886586517,3168.69551182706
1361.7498916573822,3168.6998509749155
1288.7499178759756,3168.702973481679
1191.6999937966466,4158.915998672105
1070.9499474614859,3168.69739624615
1061.7499356158078,3168.6967354056555
1178.4999514929953,3168.6980203949297
1273.2000323012471,3168.7008837263284
1341.6000001598152,3168.704887073779
1384.249917464331,3168.7096012763764
1397.4499597679824,3168.7145355069893
1384.4500062987208,3168.7192531002947
1343.8999303616583,3168.723294886331
1277.3499474860728,3168.7262275294
1184.7499990835786,3168.7276168569856
1069.3000513128936,3168.7270820268222
1020.3999408986421,3168.7257321917214
1140.449967351742,3168.7263831825744
1235.3999773040416,3168.7286166773647
1306.949998252094,4158.9521767251
1351.7000479623675,3168.729639805028
1370.8000187762084,3168.7341299860423
1361.39991809614,3168.7384635247226
1324.1999840829521,3168.742177089607
1260.8000542968512,3168.7448340105084
1175.5499144783246,3168.746070111137
1064.300013240427,3168.7454520539063
981.1499330680819,3168.7434481584255
1102.0999954780566,3168.7434600857096
1198.6499885097146,3168.745081179613
1270.2499225270005,3168.747895615141
1319.5499195717277,3168.751531733591
1340.7999358605593,3168.755522040042
1334.9499204196038,3168.759414869352
1304.8500113654882,3168.7628060560614
1247.549953404814,4158.9957512617175
1165.2999091893435,3168.7597329753194
1059.6500214887785,3168.7590374973743
944.5999603485689,3168.7564245143813
1064.8999887052923,3168.7558165167234
1162.9499203991145,3168.756842681072
1238.5498848743737,3168.7591288507733
1288.1000293418765,3168.7622408694588
1312.2499512974173,3168.765755404872
1310.3499077260497,3168.7692382932505
1285.7999536208808,7129.678530499621
1229.2999599594625,7129.624155353259
1154.1499407030642,7129.566961314891
1053.8000060478225,3168.695633906128
933.499977691099,3168.6928355561245
1027.34993561171,3168.6916013558753
1126.850038417615,4158.899654046776
1203.7000124109911,3168.6871556272204
1257.4499123729765,3168.689756393679
1285.35000840202,3168.692822176805
1285.5499517172577,3168.69589131008
1262.2500071302059,3168.698572128725
1212.8999514970928,3168.7004304619727
1140.2499512769282,3168.7010779726497
1044.4999497849496,3168.700129653719
928.6499698646368,3168.6972504962964
994.3499026121573,3168.6954663210736
1091.9999476755038,3168.695309636265
1169.6499132085592,3168.696447116642
1224.0500655025244,3168.698491272813
1252.6000500656664,3168.7010112739026
1254.3000048026443,3168.7035596221695
1236.649986822158,4158.917751268649
1192.3500278498977,3168.7007549002124
1123.6499994993212,3168.7011257469057
1033.449952956289,3168.6999932616386
922.7499685948715,3168.697015770071
955.7000157656149,3168.6945874287076
1057.1499296929687,3168.6938499051757
1134.5999519107866,3168.6944032110737
1190.4499842785299,3168.6958873540507
1222.9999992996457,3168.697914005875
1230.3500261623412,3168.700063169889
1212.9500100854787,3168.7019223460843
1171.750045614317,3168.703094866976
1107.299976865761,3168.7031932268474
1023.2999920845033,3168.7018915875433
915.4499275609851,3168.6987924396226
922.1499931300059,4158.904614604964
1022.2999117104338,3168.68791178701
1102.0499368896708,3168.6879225582575
1157.8999692574143,3168.6888641634405
1192.7999730687588,3168.690387440808
1202.8499622829258,3168.692078226821
1188.5999992955476,3168.693531523246
1151.650067185983,3168.6943689958875
1090.7000250881538,3168.6941906393463
1008.3999950438738,3168.6926406146044
907.2499960893765,3168.689404747567
888.7500007404014,3168.685860528528
989.0999353956432,3168.6839887878673
1069.0998897189274,3168.6834503689356
1127.2499978076667,3168.683881115352
1162.3499449342492,3168.684896863383
1174.2999777197838,4158.891892298566
1163.199995062314,3168.6805668797506
1126.199931604788,3168.68098010836
1071.799997589551,3168.6804866737957
994.1500320564957,3168.6786990702813
896.5500455815345,3168.6752847899697
856.5999451093376,7129.451037137794
956.9999383529648,7129.386447534581
1035.6999700888991,7129.324808272264
1093.8500054180622,3168.588677208116
1131.04993943125,3168.5891707378382
1144.8999430285767,3168.5898951038125
1136.499922722578,3168.5904794736452
1104.3999984394761,3168.590528848125
1051.25000118278,3168.589692389603
976.899973466061,3168.5876167591073
882.6499833958223,3168.583970283418
823.4500273829326,4158.751750277402
922.1000073011965,3168.5697730547636
1001.4999861596152,3168.5681073090745
1061.7499356158078,3168.567445719559
1099.7500066878276,3168.567417460729
1114.6499309688809,3168.567637533806
1108.799915527925,3168.567760107901
1080.8499064296486,3168.5674168492214
1030.9000208508223,3168.5662410904597
959.0999979991466,3168.563868657839
870.0499165570363,3168.5600120434488
793.8499766169117,3168.554885407716
890.199953573756,3168.5513645752303
971.6999193187803,3168.5492020551087
1031.2999802408742,3168.548032856807
1069.7000107029455,3168.547503652239
1087.1500126086175,4158.709655884539
1082.3000047821552,3168.540370950536
1055.9000656940043,3168.5396117024934
1009.2499724123627,3168.538074948497
941.4499800186604,3168.5354081857245
854.7499601263554,3168.5312964071695
765.9000402782113,3168.5257037727947
862.3000030638651,3168.521717772064
941.2499639438465,3168.519047580921
1001.1000267695637,3168.5173748753537
1040.0998871773484,3168.5163521577692
1060.0999667076394,3168.515662768918
1055.850007105619,3168.514902543412
1034.8999785492197,3168.513793146359
986.399973044172,3168.5118754094538
921.2999430019408,3168.508872660936
839.3999451072888,3168.5045048950565
738.8499943772331,4158.645600508748
832.6500392286107,3168.4874057391744
911.2000407185405,3168.4842345171787
969.7999485069887,3168.482039941939
1009.6999176312239,3168.480510353469
1028.9999772794547,3168.4793024237983
1027.2999497829005,3168.4780661533364
1004.6499664895236,3168.47645237599
961.7999603506179,3168.474124422525
900.0999853014947,3168.470768122654
821.1499516619369,3168.466095969443
724.9999907799065,3168.4598212898136
803.9000385906547,3168.4548615746257
884.1499220579864,3168.451239328759
938.7499449076132,3168.4485270622854
980.4999717744068,3168.446510613878
999.6000153478236,7128.941650489396
999.1999831981957,8118.983819546207
979.6499216463418,7128.800093047688
938.4999430039898,3168.352879922739
877.9999916441739,3168.349154587128
802.2499969229103,3168.344166730019
710.0500079104678,3168.3376421775242
777.6999700581656,3168.3322450865926
854.0999260731043,3168.3281212969882
913.7499728240073,3168.324991650935
951.6999853076414,3168.3224944869535
971.8999353935943,3168.3203339743377
971.6500062495471,3168.3181692837175
951.5500278212131,3168.315669580913
914.550037123263,3168.3125531971127
857.4999810662121,3168.3084859609858
784.4000356271864,3168.303200368868
695.4000127734618,3168.296431412408
753.499916754663,4158.372822380677
828.6999945994467,3168.279507746147
886.2499089445919,3168.2759194839996
925.7000056095421,3168.2729887026703
944.4000170333311,3168.2703695712157
944.6000331081451,3168.2677537581844
927.39996034652,3168.2648512621163
890.0499960873277,3168.2613262498253
836.0500214621426,3168.25690121753
764.4500146852807,3168.2512828261465
677.0999607397245,3168.244208567974
730.0000288523735,3168.238015936609
803.4999336814508,3168.2330482677726
857.0499630877749,3168.22897307064
895.9000115282834,3168.225545350699
917.0999692287297,3168.222470943523
916.2499918602408,3168.2193823522425
898.8499757833779,4158.2748742258555
863.3499965071678,3168.205457648152
810.650017228909,3168.200608958703
741.7999586323277,3168.19461274018
658.249991829507,3168.187223987462
706.6999387461692,3168.1806426910425
777.4999539833516,3168.1752413567374
828.9000106742606,3168.1706966587426
868.2000043336302,3168.166806934306
888.499926077202,3168.1632555193564
889.7999941837043,3168.1597257516287
871.9500328879803,3168.15589846409
837.3000309802592,3168.15149365434
786.6999658290297,3168.1462454846446
720.349926268682,3168.139891450543
636.8000322254376,3168.132144881384
684.8999328212814,3168.125199932342
754.5999687863515,3168.119416610319
808.2999556791037,4158.141687375215
843.1500464212149,3168.103644698527
863.149980432354,3168.0996704184467
862.94996435754,3168.0956927817315
847.6000220980496,3168.0914592895947
812.7500041155145,3168.08664493929
763.7999078724533,3168.081014726147
697.2999835852534,7128.107936898128
618.1000208016485,7128.030619615649
668.299981043674,7127.955183741597
734.2000026255846,3167.9739575004396
786.0999903641642,3167.9686983022484
816.7000487446786,3167.9639490745485
837.9000064451247,3167.959553151952
838.3499516639858,3167.955164702964
820.9500083466992,3167.950486229486
788.6000094003975,3167.945268562243
738.8499943772331,4157.911597045056
674.3500125594437,3167.925523430401
596.5000309515744,3167.917103952168
651.299997116439,3167.9095977579054
714.4499977584928,3167.903144020148
763.7999806320296,3167.8975127446984
795.7499474287033,3167.892413936057
812.9500201903285,3167.887601765741
812.2999861370773,3167.882778733632
795.3000022098423,3167.8776723405035
762.0999531354755,3167.872012583626
714.2999675124884,3167.8655561275177
650.6499630631879,3167.8580388005785
575.0499985879287,3167.849261430659
632.9999450827017,3167.841449842306
698.5000072745607,3167.834729876378
742.799966246821,3167.8287482041487
766.7500176467003,3167.8231656647713
788.6000094003975,4157.752424012116
787.7499592723326,3167.8061380348213
769.8999979766087,3167.800607864059
736.7500074906275,3167.7945251614005
689.049920765683,3167.7876474220384
624.8000136110932,3167.779698811024
550.6999514182098,3167.770515152898
621.5000030351804,3167.7625114424004
680.69995904807,3167.755494351442
724.1500134114176,3167.749201387381
753.4999895142391,3167.7433975531108
765.6999514438212,3167.7377970178964
764.9000326637179,3167.732183118238
747.2500146832317,3167.726275019072
715.1500176405534,3167.719831885707
664.5000394200907,3167.71254454869
603.8500214344822,3167.704246335797
540.6000127550216,3167.69489390799
610.999923083,4157.580181004024
665.3499440290034,3167.672864505789
707.3499727994204,3167.666291062068
734.450004529208,3167.6601692474364
741.1499973386526,3167.6541590638635
741.9999747071415,3167.64816301174
722.7000605780631,3167.6418452596217
688.9000360388309,3167.6349641371366
640.5499880202115,1187.8651616380607
579.0499926661141,1187.866827353096
534.1499854694122,3167.6354126691463
599.8499909765087,1187.8650754628595
652.7500227093697,3167.632717602055
691.4000550750644,1187.8646369989392
716.3499685702847,5147.38161352991
725.1999340951443,7127.070457948874
720.349999028258,5147.296958099481
698.9499524934217,3167.5606447747646
665.3500167885796,2177.697464100566
614.7500243969262,1187.8368692090917
553.6499884328805,3167.555848822061
528.6499799694866,1187.8347939710686
588.549992244225,3167.550896488647
641.0000059986487,1187.8336390306472
676.8999446649104,1187.8359162560444
703.1499990262092,3167.555799266045
707.1500294841826,1187.8358910128418
699.2000271566213,3167.5556661175833
676.4499994460493,1187.8356492068988
641.0000059986487,1187.837702060985
592.2999844187872,3167.558713939918
531.1999848345295,1187.8358843295625
526.3499770080671,3167.552767461233
585.3499897057192,1187.833992833919
632.800001767464,1187.8359944352549
665.1500007137656,3167.5553744118433
684.4999734312296,2177.6940601391616
690.7500210218133,3167.5481457731757
680.899975122884,1187.8328568854558
656.949996482581,1187.8350094223906
620.2499935170636,3167.551999362191
569.7999949916266,1187.8336076088376
506.64999434957286,3167.5463678377255
521.0999370319769,1187.8311914083276
581.5500117023475,1187.8328726926186
624.6499833650888,3167.5463747162644
655.899930279702,1187.8320364877418
673.1499888701366,3167.5449531570903
674.7999577783049,1187.8316215273467
663.2499571423979,1187.8338134370042
637.8499529091642,3167.5491033819944
598.799997533206,1187.8327028644937
546.9000097946264,3167.5446260057456
484.39997044624766,1187.83030884547
525.7499651634135,2177.6868207503676
579.3000309495255,3167.535758192231
619.9999916134403,1187.8278309100656
646.8499486800283,3167.533299884267
660.2999928873032,1187.8271609180708
660.7500108657406,1187.8293371957284
651.949958410114,3167.537401669483
618.9499981701374,1187.8284406525895
578.6499968962744,3167.533789207894
525.0999674899504,1187.8264994145743
467.549980385229,1187.8274681909536
528.250020579435,3167.5303559622253
578.8500129710883,1187.8255478831154
615.7999450806528,3167.526694277045
640.399957774207,1187.8245594360694
651.6999565064908,1187.826679146609
648.1499440269545,3167.5302501638325
632.5999856926501,1187.8258441459823
601.4999962644653,3167.527245983457
559.7499693976715,2177.6732923455593
504.9499668530189,5147.190241178318
475.9999865200371,7126.796132111662
533.9000199455768,5147.093782225384
580.7499837828801,3167.433642743279
615.3999856906013,1187.789508803695
636.7999594658613,1187.7915353316096
642.4500315915793,3167.436437781965
639.1000351868571,1187.7907050702354
618.9499981701374,3167.4338320715738
585.8000076841563,1187.7893948020599
541.0999801824802,1187.7908232049163
484.5500370720402,3167.431907099864
485.6500163441524,1187.7880469990357
541.6999920271337,3167.4254563405098
584.5499981660397,1187.7862460851857
616.449979133904,1187.788145420357
633.6500518955291,3167.427251299886
638.4999869624154,1187.787256383489
629.4499326031656,4157.236430976211
606.9999653846027,1187.783677687109
573.2000136049464,1187.785306705772
524.4999920250849,3167.4178621827728
465.3000360121951,1187.7826529590873
499.0500019630418,1187.783818538492
549.6999801835045,3167.4143137134874
590.1999611523934,1187.782102905449
618.4999801917003,3167.410885332181
634.2500273603946,1187.781092573258
634.4999565044418,1187.7831047123125
620.4500095918775,3167.413589333129
597.299986111466,1187.7818756375236
556.7999687627889,3167.4092509473426
508.34998546633875,1187.7796928026742
448.8999911700376,1187.7805449396428
510.84996812278405,3167.4049365657424
560.4000034509227,1187.7784002195256
598.1499634799549,3167.40067227886
622.950028628111,2177.5869967671842
634.6999725792558,1187.7767388880563
633.449963061139,3167.396830369249
617.0499545987697,1187.7757144530356
589.1500040888787,3167.3933601940385
549.8499740497209,1187.773993135313
495.0999937136658,1187.775134012924
468.6500324169174,3167.3898040119057
526.549993082881,1187.7725139399388
573.9999687648378,3167.384572942375
608.2500112825073,1187.7710629107526
629.4999911915511,1187.773043783528
638.8999463524669,3167.3870675330986
633.6499791359529,1187.7721571336112
614.7499516373501,3167.3843006197
583.0499867442996,1187.770803289428
538.9499710872769,1187.772218224151
483.149997307919,3167.3822701961776
488.35001507541165,1187.7694500045318
544.6499926620163,4157.172253160419
588.7499719392508,1187.765227075695
621.450017206371,1187.767157626535
637.8500256687403,3167.3713535247653
645.1999070122838,5146.944704703195
636.6000161506236,7126.462176236778
612.8999666543677,5146.854729053064
578.4499808214606,1187.7373684566128
531.5999806043692,3167.2901444436325
471.9999924418517,1187.7348006028649
509.1499770060182,3167.282922627207
563.9500159304589,1187.732667104898
605.5000267224386,1187.734497914745
634.2999404296279,3167.2842012869305
651.5000131912531,1187.7336937905657
651.0999810416251,3167.2823369440293
639.749996480532,1187.7329212232235
614.7499516373501,1187.734809845519
573.5999729949981,3167.284021441028
526.1999831418507,1187.7328432230536
466.29997086711234,4157.042414509563
530.1499913912266,1187.7277640074142
586.6499850526452,1187.729476996436
625.6999768083915,3167.270668761079
653.1999679282309,1187.7286297097417
661.999947624281,3167.2690143163063
661.5500024054201,1187.728061479647
646.0500298999251,1187.7301457194383
618.9499981701374,3167.2723395331145
577.8499689768068,1187.7287853127918
521.9499871600419,3167.267095094172
495.49998948350554,1187.726303957582
554.1000064113178,1187.727813506836
605.0999581930229,3167.2658894294477
643.5500108636916,1187.7267771452002
667.4500036751851,3167.264164949819
678.2000127714127,1187.7263470267878
674.1999823134392,1187.728607200962
655.6999869644642,3167.2688492932016
623.7999332370237,2177.496377865767
